SSH key found in project metadata; not updating instance.
SSH: Attempting to connect to worker 0...
SSH: Attempting to connect to worker 1...
SSH: Attempting to connect to worker 2...
SSH: Attempting to connect to worker 3...
Hardware: 16 devices across 4 processes. Platform: tpu
AST Zero-Transcendental Audit: PASS
Distributed Mesh Topology: OrderedDict([('data', 2), ('fsdp', 2), ('model', 4)])

==================== Starting Pretraining: StandardTransformerLM (100000 steps) ====================
[AlgebraicTransformerLM] Step  79500/100000 | Loss: 11.2171 | Grad Norm: 1.000 | Throughput: 2,338,434 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  80000/100000 | Loss: 11.3023 | Grad Norm: 1.000 | Throughput: 2,338,310 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  80500/100000 | Loss: 11.2222 | Grad Norm: 1.000 | Throughput: 2,336,334 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  81000/100000 | Loss: 10.7737 | Grad Norm: 1.000 | Throughput: 2,335,312 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  81500/100000 | Loss: 11.5393 | Grad Norm: 1.000 | Throughput: 2,333,060 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  82000/100000 | Loss: 11.4881 | Grad Norm: 1.000 | Throughput: 2,343,752 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  82500/100000 | Loss: 10.5377 | Grad Norm: 1.000 | Throughput: 2,341,153 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  83000/100000 | Loss: 10.9152 | Grad Norm: 1.000 | Throughput: 2,333,744 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  83500/100000 | Loss: 11.5928 | Grad Norm: 1.000 | Throughput: 2,346,010 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  84000/100000 | Loss: 10.7595 | Grad Norm: 1.000 | Throughput: 2,342,525 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  84500/100000 | Loss: 10.6170 | Grad Norm: 1.000 | Throughput: 2,343,983 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  85000/100000 | Loss: 10.9943 | Grad Norm: 1.000 | Throughput: 2,344,192 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  85500/100000 | Loss: 10.9195 | Grad Norm: 1.000 | Throughput: 2,343,805 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  86000/100000 | Loss: 10.9523 | Grad Norm: 1.000 | Throughput: 2,343,365 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  86500/100000 | Loss: 11.3420 | Grad Norm: 1.000 | Throughput: 2,339,722 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  87000/100000 | Loss: 11.0158 | Grad Norm: 1.000 | Throughput: 2,333,868 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  87500/100000 | Loss: 11.0511 | Grad Norm: 1.000 | Throughput: 2,330,894 tok/s | Step time: 14.1ms
[AlgebraicTransformerLM] Step  88000/100000 | Loss: 10.6960 | Grad Norm: 1.000 | Throughput: 2,337,225 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  88500/100000 | Loss: 10.6197 | Grad Norm: 1.000 | Throughput: 2,334,931 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  89000/100000 | Loss: 11.2816 | Grad Norm: 1.000 | Throughput: 2,328,237 tok/s | Step time: 14.1ms
[AlgebraicTransformerLM] Step  89500/100000 | Loss: 10.9113 | Grad Norm: 1.000 | Throughput: 2,341,335 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  90000/100000 | Loss: 11.2465 | Grad Norm: 1.000 | Throughput: 2,341,413 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  90500/100000 | Loss: 10.7961 | Grad Norm: 1.000 | Throughput: 2,341,845 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  91000/100000 | Loss: 11.0793 | Grad Norm: 1.000 | Throughput: 2,341,950 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  91500/100000 | Loss: 11.0706 | Grad Norm: 1.000 | Throughput: 2,338,204 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  92000/100000 | Loss: 11.4178 | Grad Norm: 1.000 | Throughput: 2,336,262 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  92500/100000 | Loss: 10.7271 | Grad Norm: 1.000 | Throughput: 2,339,187 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  93000/100000 | Loss: 11.3545 | Grad Norm: 1.000 | Throughput: 2,338,653 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  93500/100000 | Loss: 11.1238 | Grad Norm: 1.000 | Throughput: 2,340,351 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  94000/100000 | Loss: 10.9317 | Grad Norm: 1.000 | Throughput: 2,343,184 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  94500/100000 | Loss: 10.8220 | Grad Norm: 1.000 | Throughput: 2,339,552 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  95000/100000 | Loss: 10.8769 | Grad Norm: 1.000 | Throughput: 2,336,650 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  95500/100000 | Loss: 10.7988 | Grad Norm: 1.000 | Throughput: 2,339,618 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  96000/100000 | Loss: 11.0120 | Grad Norm: 1.000 | Throughput: 2,338,872 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  96500/100000 | Loss: 11.0020 | Grad Norm: 1.000 | Throughput: 2,343,727 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  97000/100000 | Loss: 10.8875 | Grad Norm: 1.000 | Throughput: 2,353,490 tok/s | Step time: 13.9ms
[AlgebraicTransformerLM] Step  97500/100000 | Loss: 10.5982 | Grad Norm: 1.000 | Throughput: 2,349,124 tok/s | Step time: 13.9ms
[AlgebraicTransformerLM] Step  98000/100000 | Loss: 10.7819 | Grad Norm: 1.000 | Throughput: 2,348,002 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  98500/100000 | Loss: 11.2522 | Grad Norm: 1.000 | Throughput: 2,341,984 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  99000/100000 | Loss: 10.9623 | Grad Norm: 1.000 | Throughput: 2,342,117 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step  99500/100000 | Loss: 11.0506 | Grad Norm: 1.000 | Throughput: 2,343,953 tok/s | Step time: 14.0ms
[AlgebraicTransformerLM] Step 100000/100000 | Loss: 10.4975 | Grad Norm: 1.000 | Throughput: 2,349,580 tok/s | Step time: 13.9ms
[AlgebraicTransformerLM] Training Complete in 1400.6s. Evaluating held-out perplexity...
[AlgebraicTransformerLM] Validation Perplexity: 26.92

==================== Phase 7 Summary ====================
Gate execution_budget         : PASS | {'steps': 100000, 'required_steps': 100000, 'passed': True}
Gate perplexity_parity        : PASS | {'algebraic_ppl': 26.91902956837387, 'baseline_ppl': 25.2264039716646, 'ratio': 1.0670973793415226, 'threshold': 1.08, 'passed': True}
Gate numerical_stability      : PASS | {'nan_or_inf_count': 0, 'threshold': 0, 'passed': True}
Gate loss_spike_anomaly       : PASS | {'spike_count': 0, 'threshold': 0, 'passed': True}
Gate peak_gradient_norm       : PASS | {'peak_norm': 1.0000003576278687, 'threshold': 5.0, 'passed': True}
Gate steady_state_throughput  : PASS | {'algebraic_tok_sec': 2340061.6992424675, 'baseline_tok_sec': 2476769.067578673, 'ratio': 0.9448041522620223, 'threshold': 0.9, 'passed': True}
Gate ast_audit                : PASS | {'passed': True}

Overall Phase 7 Result: TPU PASS
